,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,sine,white noise
270,14.055847831865281,889.613441145558,1604.86530294203,4178.9831686416846,16606.899630000396,11061.676908639824,6785.5087617177305,3150.7847690072126,10518.398095545595,83.6266505871086,1078.5285621754797,236.85352769058369,2773.564449329026,59.720966878382583,1123.5838820894032,1465.5203955178988,302.08892762462244,722.65371656168634,941.62977073977856,14874.738399048956,4130.2958293772344,14250.821478796875,2042.4192039395516,1641.9294761340636,2136.2594338234117,2882.3738537587683,4659.6481507314975,982.03535637063578,1888.6720675842369,1173.6496801624401,949.48901526754128,987.59630133447456,1763.9343920577282,1415.6664756705425,90.807149800571423,167196.38773451254
271.5,8.2263779018852112,240.36621096899296,3736.962837400511,1538.8960710230269,8073.4449502443831,15309.112157272806,13063.244899460497,3731.477517030195,4259.6583382205908,9674.3418179557175,7578.8966297893558,88.608320986082674,9138.2481190194103,121.46937470697149,492.48602630001488,818.09770080991848,48.380552556884439,135.6002684630628,627.58504530458799,3239.4266696593595,8257.6982708873566,7553.7425037218873,4038.4112330798298,913.53923275831255,2722.6165322420948,1226.3928115583903,5970.8746793087312,1431.033128244299,7506.7323740953116,735.60291223835384,604.30893962230846,4207.0414832707584,2267.1811370203664,638.49947432617898,89.689037167883569,344346.93144345778
273,10.689940507570826,1170.0022957650619,1700.8016167504854,5694.5137380952419,4174.1350523191022,5092.7191678796598,4231.8525115994098,4143.6177480120341,2016.5217448230776,3934.1028249828732,2901.9521820020491,70.829330563705781,6919.8052455657371,370.77492852242113,983.56948623779476,2275.3652456026366,46.945802892695404,279.92467719140939,326.02541087291297,5726.4030442285393,182.42734968082175,8508.4406076837586,1399.5947518738192,512.736435867247,421.96370472641576,757.92359750621131,4320.819821496294,5962.0923151501192,3529.2010120628174,258.60299602837296,887.73558598055661,1731.0025544289733,169.61847570435793,1258.0929047413867,88.593201062925843,300083.55504081328
274.5,18.239532545108041,278.35940465935079,1234.6088050354608,708.37658203473393,8315.3158981451052,5876.1325272437653,10319.835065461826,3831.1127437516579,2355.3116758752462,3855.5228769829787,1323.6961606961804,91.772013509618148,794.43743612181709,4.2878872573275002,711.79178498358556,6291.8223695779407,375.65776252112641,441.32505650373707,206.60242987004972,5852.8580833534879,5330.0163012101084,3520.4389276147463,8332.6819382505801,1940.2568462345494,38.918780424544551,1720.3973270824911,6637.7449075496797,236.44057222403276,1280.6944768965977,602.90355055856799,89.796499470166992,4137.7504980594813,1399.1434227482907,1399.2027655819936,87.519036421057521,1941356.3516257349
276,51.109696553809606,42.114091954188723,742.96089546253108,357.84972151080672,545.56352157960987,1918.7895801484678,242.89619110630284,3719.9302627854513,2854.972109246823,1893.5341208199404,3340.9141701850808,35.247630310602446,9098.747666214651,21.439769688612564,561.7610594916772,2356.7787828507271,121.30785455664771,1024.2632532293219,191.43455437721283,2164.6281473552722,2269.5962264055911,7928.5710650041001,2024.649702015553,629.58805169081052,132.91764178909446,2874.399961702085,1397.100342452075,4848.2546912763219,2538.0621974810224,1351.4695742477288,1532.07158087055,1879.8010180047793,661.76152664629899,1832.2250311711252,86.465959064028311,38452.244576418751
277.5,56.801825381676871,621.82498065544553,171.96646319638248,360.34110009117705,7825.1880860817846,676.50359339191402,388.82074506555483,3881.6339433642579,5629.5254477247627,197.76871809475088,5835.1154015236707,51.598999152335502,494.06720746272691,94.712807393417322,335.34918594547179,2730.5978711825592,1971.4306823872266,842.14272707462851,144.76371640456068,8213.97794528337,40.60122071414866,2008.1132768445502,15400.188908747046,1011.1259262569795,1524.1282629839188,5931.9323401136326,3897.3089936434067,11212.842976359983,3887.4690152693765,1007.8743223587469,870.41016546124536,1651.5285087552406,579.14033760705274,4414.2444298175669,85.433404826320213,3037826.330628247
279,7.4948243847543452,862.87679019116365,384.6958988846298,1499.7996830771183,16875.54246750231,503.43661532327576,6222.0869045045429,1005.0445526961576,12358.671864012766,2314.3449878767597,4811.2180680170777,133.34148522084308,3602.6285308437655,61.355665557908495,1150.8455222675386,1833.2142018051472,62.403007261799054,540.78824962971794,61.093827052190328,143.48428319042816,844.25815817303908,12408.175300408106,5797.9917757429566,935.63884717385997,4363.5729740390425,7393.8775460576362,7247.1954866591914,1707.1597032888385,714.14021427268676,448.57238923680001,197.15663745269677,1555.8776507007476,3076.0845232756283,1678.9735433995206,84.420828723870144,242264.0650101832
280.5,41.741642192452879,865.06210302562897,376.63480972244344,1385.364513547969,2759.1681199073678,9890.0605990602326,2863.5342092055498,1241.1575160504005,2149.6549395698162,629.55038536739482,1799.0874366540836,156.88355174956968,3719.4728385456283,57.412635264249779,754.47744976918102,1728.5777115175304,535.07422471779205,410.00805989955586,16.580106772859672,7725.9533275961012,2550.891808924147,12075.226903907849,3279.3800458526975,900.93298831050674,1753.979075154253,6551.6159979065969,12710.131714593228,3933.6451156524558,96.262157566145845,1911.5644701920464,85.334307723451261,597.63648506164145,2304.3638457876773,3797.7049154703868,83.427704163758349,557965.04231000692
282,63.833835776745119,169.70960214412901,2979.660495955251,4325.7659446500247,7835.851352921236,4657.6948396989801,6025.3165671552815,3710.3826911940455,9348.8167202809982,2493.2664021722121,2112.4301770599022,33.789297585017074,8916.4941244786423,62.515809765983541,534.39706728364581,1214.6592724231893,891.26822868801935,73.319619416274207,39.221130392650032,310.38444938927114,5148.5741959158859,5273.6356017952785,5609.3062683141497,761.23447804744194,218.19808095651752,7017.2192292716154,7099.3884771954827,538.99469127585451,2440.3484447621731,1851.3502211256448,845.47415052699216,3542.4191954887033,4495.4909703743142,2222.9171423235744,82.453522191861012,636211.08245583496
283.5,6.6866083023688381,2495.2515725038852,4389.3228359693176,701.24224441525826,7095.0202642114946,671.02866377323357,8047.284415362009,2389.8521133976187,14468.48190294799,580.64881133926201,891.59626639085832,45.438405391026414,8850.3246045564392,12.651278116710486,588.2065336533085,2461.7384153700086,178.07956343842238,48.262883684839728,109.47541195144593,4664.3220932079166,3602.390377881381,2234.8119026747017,5400.843117098726,199.49838179845199,394.8244903879276,5071.640015979694,3703.0835739669415,2744.2234467809703,1359.3221375322485,1537.2700951438048,327.59715732630514,121.22416439085973,2359.0715063150424,4670.0400206284339,81.497790776653815,1320898.5922779785
285,13.658999691961217,1827.8989503532496,2813.4666468999944,3293.0825181582454,1473.2848476479564,9857.1538502551557,2469.0065762826116,2597.9282331934251,1733.0638033538185,2808.5635176748169,1906.7518700339335,147.51397112076413,995.65000751665161,0.39475701540840941,584.98608820454092,3281.4598129581263,1240.0107811188661,287.02488934249209,251.5441394753297,829.46211847734162,591.15833821225976,8428.0687046661478,11230.770101497117,43.834048517397022,3581.6630623649321,9387.2450354099965,4444.5765629446878,8061.549662552572,2225.0416721003858,1197.6259281117652,1505.7250453878237,1292.4594063775946,1806.1986135485568,2381.1701134185182,80.56003412711155,1242304.2193814681
286.5,3.5599163116140908,1138.7380974343118,704.70104434715586,394.42439586159566,335.62630692697604,1593.8662010670673,1407.8922634422142,731.32437051957913,5279.0493211058301,3575.7906255857038,8318.2767719382846,92.037455616175237,2727.3463772728592,168.6419022100001,664.36975095976481,181.23923750877879,335.14474467267848,790.78769486863121,535.51456386511052,3600.9187899026183,413.94560079244519,11352.209126606147,2978.5629751855677,765.00958631124695,3669.4097937670699,13729.340761814341,6214.2537747271235,7716.8426401732695,3002.4110977191808,539.54454381902224,577.84425056887267,3841.5173776467477,2442.1042034882635,219.11051986859039,79.63979204268179,2763579.7229171344
288,6.4160773028517752,61.266821411162894,1000.7455476484632,2203.1535172463568,2119.0659205011466,9684.574950079761,6735.8221977457115,2583.5924881061251,2842.7112629179419,947.60725174841377,3100.5309401861382,24.934429634647095,5134.324248113352,32.046659712510063,509.97755840630936,1541.8655085031332,71.752872684683865,268.16611668804711,956.27815826888866,11964.334566840562,12403.643591795757,3014.6583290740214,5139.3906418718316,560.46276559369687,2525.8078623859369,13275.301577640243,5493.2586362651964,1554.8159307372132,2047.8186161543658,1570.1177262982001,479.54643153842466,921.53119060299127,1148.7317501397877,2358.5766816492687,78.73661929463205,149425.82601507785
289.5,45.653840396590596,578.5945004283725,712.42623900882882,2114.6797035319387,44.787607849142596,5187.4227485632455,848.85583557273605,4110.3007601038589,3740.1225090908788,3087.6770040685592,822.33698552398255,81.685439919771838,2175.1976393062751,85.513310995718456,875.40995552807999,2025.6374503078048,536.80251572045938,247.13910599218605,1359.744723515649,5705.5158580078869,8609.9667363235676,262.32204306560669,2485.8904389608529,828.25449690940991,1174.4599342233664,3832.5834896174956,931.27094256252087,10559.470718032981,1885.3729761730335,510.59463870025348,695.76251393245684,3331.3770364661109,930.08060716170667,369.6434029995583,77.850085034679424,506320.83599177602
291,11.034699735003622,239.76079895726443,4462.9268808577699,733.8664068293856,1543.6975095509761,7928.5929012850711,7475.6659905186789,1403.3974515852954,2740.3120969236279,1568.3527578320741,2773.550815835767,76.893594025156091,3870.0105590646294,57.479611770732333,870.77869427506482,2748.9868814600713,563.71978718689024,152.94297464061469,1550.5095823528427,895.0826234389657,13322.152662664072,3140.9551441594895,3734.6723642391366,1664.3413228178222,1202.6934765339984,1220.5338718876028,2364.2709540135606,2935.5813080524299,854.75601043359779,948.69166224132312,356.35008287794039,2454.0617508084824,1165.7309998023948,845.11706987599086,76.979772232730411,605553.24837615178
292.5,79.777956177100407,1120.6135179072967,97.164662299608224,5009.663478292674,12713.79242362385,3417.1874189496925,2581.9642253929869,1777.9806963101948,1114.0443548531216,28.98783817141501,4769.8832686656351,35.569260754913188,2170.0220602678,147.41295810734451,592.68037096839396,4976.4806796840039,843.69556172452189,210.15489375274313,1468.5447036931309,6818.8097979637087,110.27832877423813,1920.3327191769358,4504.9794173236041,464.67933981294294,1522.0318438558079,4449.4443508435616,6733.9677927420535,1670.3241342196955,3468.0091555597646,2263.3951237945812,34.760475547446802,2029.2344302947226,1091.5331256896256,464.29188165802918,76.125277138993269,93801.300024218319
294,27.297858449448761,31.864220982737926,1158.6733621816982,1676.1009158851693,9799.4233005108308,5744.8018768335705,1191.6651799238316,2846.1211002560831,2457.6918824696054,2484.1217256391237,19.611801473347366,48.913229450069181,249.84339555997036,34.962466675634744,359.68323248511638,1654.9487933172186,353.46654851289031,355.40234008687366,1217.1249219018837,1166.2970112928811,633.84208618413049,2355.8301331430002,3082.4111026091791,144.66102845754699,8.8303710319228923,2468.5422177001687,3405.976974751256,4184.2494742312638,1112.7299868024713,3026.2256886866453,503.93235001730466,390.6666900007732,76.6628150003759,584.86956624745346,75.286208771481071,125683.12563373672
295.5,6.6336360252996913,110.07674861339747,1479.9463915092601,1295.6955064216918,2639.1763504206638,8496.976678883113,2875.8737585225122,533.65838989713961,1479.4131262354531,2316.2383209302034,3006.5448902476442,81.602071753304244,5673.6157315609626,56.288550489857599,984.19969848791129,3126.1096753989968,66.899690163656189,303.08626052637271,927.06716715593268,8419.9173758771685,4768.0266180069821,11280.2709273808,3291.8310028226051,26.850849114734938,6.3546279492529099,6895.9747280648844,1117.6028467913286,5974.3560081004653,393.69165873934634,2543.9669904782218,1702.3809899389043,2752.133634556692,168.2909070146554,2579.1333557122302,74.462188426725646,73945.132458094959
297,12.366707206924591,865.73539815071035,2033.570211842766,706.40985587013245,1988.3474843643103,33.846538044064516,1369.9167750297506,5745.9112742013776,1285.1388908801755,4375.2574586032642,6839.7163072903568,40.65802881810324,3240.5203380606872,41.350563462537991,523.79911200636161,975.63081736963386,327.75255336849062,36.247392284696559,652.31881573784801,5678.9160260524786,1059.5601422050017,288.07081731015558,5867.0437324514678,172.23252063171657,828.33687486412998,7926.0140286852065,16190.90229720372,590.7263353667488,4063.2051661508194,412.71893778528471,9.8503065314437013,141.40257550723399,516.31861951786561,4424.6938276327237,73.652849211920326,326160.0236320289
298.5,29.845993339016232,406.05581731566753,784.42103737626405,2162.8519044497962,13815.182320407781,1425.5960034617692,561.7414627199546,2877.0460433413759,1016.537255993758,1758.6731243501008,344.00619524445864,57.476409811746443,3371.3654614014163,16.677098398451768,520.81013638747982,715.76132004076089,46.136666940808233,293.71055388602053,402.40305571690647,3095.6543632520047,4293.9772669065915,7166.6920518690531,5118.722348737384,1608.4122969264092,20.803433974601521,465.80329757366167,1229.2786298712822,3113.3860001315229,2167.7751573587825,83.004009741297736,140.57662916436638,1113.1201756221835,288.18219931833823,2307.8985124309884,72.857835598636882,19197.932346709295
300,12.872546817519424,75.667066742097987,1911.1099650492276,656.4119508036157,7663.3339236459233,4426.8826329444264,4449.1241484957236,128.41560717268405,2207.4683550667155,1035.5378799557018,5615.9947119305216,58.669423462991972,5601.0452487155726,118.71356675450933,687.19409912674723,722.32599765928637,98.575465426713833,154.95672010218343,205.16595744328325,4326.8062142107783,1048.0999283375709,17236.240197984047,1696.4884509756303,157.21505122407447,263.91369291915521,2310.6643289936055,688.1019634103269,6440.5940398059029,184.50495676321486,1006.4083573796388,874.86223967817023,1969.1571486714099,1401.2550910024027,832.7384390738456,72.076802995956044,397699.49352109217
301.5,20.406460289652209,475.38324224097676,1789.034234085482,1347.6630218961216,2744.1203698251502,8124.7155973461531,3523.6853395997223,1285.8322912891297,2700.9725111056528,4117.7597231571299,5137.9117521980597,58.85797028126499,3983.3486705710602,66.76473540084308,564.61538640517495,6007.430438290271,586.20962553452352,29.93419083892725,95.275109714268652,5211.6874322427147,966.34160890785336,3258.2119924002682,8239.005771912045,191.42416270018268,757.70694880179383,2680.4418233260003,7109.3181905724314,1622.7329576628929,1832.871135858132,669.75810615974422,353.11475888798816,1426.0097390162744,1770.4574517325291,1842.1635766973995,71.30941734241857,372035.24574088992
303,24.346946179630024,1664.8498274272652,2275.6267677207625,2063.745544264073,5135.289597590182,2099.7489613173375,2716.1633303996173,4809.4752372221128,32.736232249713851,1516.8396323091351,2059.3995256062349,71.582863415039256,1341.6379761490566,113.67104589505141,595.83391716599294,1024.7222374730252,282.78172852815442,56.295848622012095,77.01096669821807,635.35357887856856,5143.4058453631014,5663.3473522635395,11293.27079514885,514.35789654599705,2498.9148942935672,5058.2482791674938,3601.432630897164,1653.1373069788497,1694.4559801337521,26.844622041957336,227.4047435882093,1538.5757835189593,2571.7677348529178,1269.957202274119,70.555354716120078,618731.66902082087
304.5,48.410370866942891,486.8536748060331,511.23437873209332,3154.3907722749136,3852.2884178928484,2362.5470687439733,13240.619521066388,3091.4500888889838,4316.9222732352509,80.473361477543946,3367.1436503774653,72.201864775704848,1705.383609714072,45.50611420101378,596.95456585732256,1445.5458915109289,43.120512838825867,81.066989681182577,132.23622444708784,11167.446950629595,5288.5124917846488,10723.494636705635,5921.1635980950587,383.84052200145794,1151.4358208521696,7432.7363847795023,6518.502714379706,1580.074859222841,1807.7987874908977,380.57279624161941,645.60223339626441,2274.497672768453,2465.7974659601937,2282.679697573989,69.814300961433531,351746.87069819763
306,75.492463279808703,494.83872108338772,1072.5614363614857,2481.7129759072732,5648.9615312877659,2005.6565779447981,81.703941784340643,7055.1002961152026,1684.7357667453898,5187.7628228401236,639.94561135432309,68.908561666569682,1562.0464872549633,149.7670366085103,615.54067125032384,3618.2085670879778,199.09987166612135,32.481209509349739,248.14013312572433,970.19907705264768,506.47618995813843,9805.5676762758721,1051.5157504601366,1874.4865474065286,802.1363964981058,3881.039853072833,7919.5005323355181,2375.8691820772965,1206.755214758592,1376.8298208324857,1274.9467350224365,2761.9004443626554,2884.6103498328243,970.4153158429101,69.085951332127195,1254145.1953312499
307.5,8.1863824913021155,341.08388044788779,322.2106159623433,3785.4066468047222,360.1561352088022,281.97389941485193,4619.9174588314554,6935.4187305955247,10750.006952716205,1622.4294545147613,1284.6763131678167,75.119434772481611,4029.3003876950784,79.497678611983076,436.21763174228511,542.02621402711031,492.45295907579498,53.276277931421951,423.31491519026542,1542.8409193929833,2231.2095726061821,1329.038162795785,8362.4083102455988,509.92585445788501,616.09899549975569,5316.3113468244565,5023.6724183204205,422.77805688359433,3012.7417003604219,1430.1906300879407,500.35949729666424,1094.0037081742462,275.25007039073375,593.26844735360487,68.370010149622658,2293639.8189071361
309,22.145847063376248,13.716128590362299,622.30978153566207,2006.1371421618912,2815.3329909833478,914.71577310139355,1246.0997996677397,1025.7856269980819,2997.6129493745252,2040.3998268475436,2536.0469403435754,132.64158407481821,538.8227254136259,41.69836681967935,317.27994057737715,1526.1304712015335,483.74966602569003,38.252642075646293,653.23623323377103,7883.0886352206553,7160.9750558141195,4095.7958107213963,4018.8010277670087,104.05510122173439,719.00062392630184,8941.0714282513545,1670.1433446894841,568.28811793342766,2607.4679900936653,2070.453585396639,296.04241751275561,1863.131138803345,2257.504311534613,1022.7997437112288,67.666190475854819,274491.09969054285
310.5,1.9487833791054809,571.83442238140651,416.58540403901679,1183.6368263893091,1510.3142224365197,5242.4653036285099,6787.8115627885763,1701.2771825186717,592.47487313630427,6717.5897208934248,343.52192733853263,70.989200726406892,1049.5226866229357,22.003863105754746,557.09111759254586,1254.3219487314598,213.98007963829104,135.83316695983294,887.92150967862801,267.02829383244193,1839.2092044390035,20889.333069887634,5602.4309216157753,1962.1662330629838,158.60627995817038,2317.1159416155697,12818.809602622505,4900.5420276558079,811.14711027623787,815.86780827459995,304.77317338575125,972.23721904934735,1447.3961376903546,1042.530608239616,66.974213800070274,65069.971104939563
312,6.8479861780740388,478.51978530539145,851.8501122114676,796.11280182311043,10.332815130570593,2982.8586803239591,4495.5849768460885,4440.215037329559,129.89941727475997,3651.8019267093669,16107.150168067472,48.870341724778804,5759.0117414520073,32.293679865515003,620.29115976045091,1666.0154599397499,114.42880231671921,168.15677085727052,989.77230398456163,1404.0631727057007,41.82268461348103,6017.9845059693571,332.07629627333,1362.413035140429,2690.4374382916408,282.2151254227453,1634.5210616629818,2067.5617291377271,1356.2327812437941,516.72937266609392,1824.0329841553526,245.77597555919402,1267.4381684281445,2350.9067540519382,66.293809738685525,146279.46941917937
313.5,29.687060839770215,169.50553756288707,647.59989811312585,21.345282580082017,633.71033774047851,3955.2341376670406,325.43102246861781,1781.0488008587279,184.32377496512549,579.75493493939769,1634.582515642961,44.451517219961389,5842.9031637299995,71.982835940314857,389.65962285302135,2306.2357294416333,77.025458669703127,166.33210590746393,816.55852662495761,11236.210612440431,2091.4058054052894,7769.0935393235986,702.59375023302061,1280.1294855566282,310.9400887579651,3285.1987384880003,612.14079415102128,13744.521582335292,1856.2113232044251,854.90848010873094,357.50737404819949,1654.0333727552652,905.75760682699649,1161.9773699749442,65.624715747819209,107593.8559473089
315,1.956053190734041,660.28630327683186,108.55174721003183,713.41817824138559,5720.080741853777,1442.2230563799887,1734.2453162356926,364.78657932962449,2684.5609903698223,726.90873771079373,3120.0231429719861,69.118404858292422,6391.4657418748839,61.450893233253169,645.98257141604711,837.27831699828118,51.420820897946385,248.74399567091595,439.13883441417926,9169.9543361646865,15449.148612567025,4326.3866709688964,804.02058610597749,956.62229391834671,607.38587971072525,7701.5090386131988,2235.1472821847374,2439.2172278769435,2731.3248975377951,72.490578229117048,40.520878879824473,908.1289995864189,1000.9384061734411,1260.4223182653959,64.966676847646397,308775.49594193493
316.5,106.27930881265419,271.34085302721314,82.94580981265203,114.69145662967122,12077.137348683787,6372.6571628268539,1287.9698912137833,1099.3881599660017,6235.5789183162442,3677.2136932627059,8380.8432691851667,63.561949488601257,257.67634782662645,201.59177629638458,544.90158666910872,3158.9506573451768,451.4773104981785,88.264832869375454,189.40336952441797,47.299243797933684,901.90263379517808,20784.420896906417,3842.0301673131798,233.34605635812687,1637.7610772300081,2552.0128039876045,254.35415461500367,2100.9167124624719,3470.613632132051,986.04980198086889,1917.2025490749104,1696.8014518697189,572.16029390305971,1256.4090619309077,64.319445358182875,1110984.3995751862
318,57.559065324583059,1213.5886335504706,133.46917080393803,281.8538319652011,2410.4802981560019,1081.2386421798876,15286.126040777652,288.35605451140236,4991.5494536681381,3053.863321852707,244.91276680811339,37.592925427140855,2044.0137976608974,4.5704665934837925,639.13292896526889,1115.3885342097642,995.93950999182505,147.43813722164879,309.28024458000471,6043.5751899802954,13129.265012968983,1216.9815503462717,4355.1845156949839,247.41122509077746,32.524032597790978,3922.3496875890555,7977.6690073507389,932.14537854498906,3079.2819666309861,1375.5854347865672,673.43646854484052,2526.1686831335978,569.28504048683033,1782.7006981546733,63.682780646038786,1456234.7832526907
319.5,17.443628822834615,1342.3198228327503,1875.5882148106612,383.44632206587477,2139.8641842589436,4786.9814977054984,4108.3166679944998,14827.605625307662,8779.4628797245496,787.32923576955864,11254.728091130077,81.161466318925335,227.08578022833763,107.64028607511337,285.11415347991539,513.10683317990379,173.41036582775487,642.02674189117852,587.94486380280978,7311.5813370270489,1876.4662702087217,4325.4412265080182,88.046805410580731,133.29814239243393,512.12912540824914,13922.553791555965,572.79189594098978,1822.8058555648995,3343.8840800092394,383.93872773418553,616.28192715526052,1089.3112759552932,1870.7762219740664,1323.2875841378811,63.056448881230978,334557.53458823095
321,9.5742349506984716,833.8428506739823,1196.6945576599205,1038.8564270230825,1172.0150795616237,4060.2157892186497,2506.7270487825294,20936.678259090218,2482.5053392096975,10.174590687119009,1539.0616572910772,25.271718857388358,857.29240142259607,160.64744762424991,530.61874166182633,1833.7989741596823,313.46614262789006,575.35488997226071,591.50049826007887,6860.1227269678775,848.42922225360212,6718.8329842502226,590.18014466625152,34.898529728258403,179.31516041945082,2953.5193411532891,518.5841050656544,5769.3099759829811,2754.4671114978441,45.032830060843153,976.0517348712757,3846.2916736079069,2156.6480827581704,1399.3013537211461,62.440222804012436,1876681.34000032
322.5,8.8347217225703734,71.143591847962426,592.63798821751834,52.103648397462834,1067.9884498996298,128.04547603516366,4433.8138485752743,11079.63565688971,1559.9926458610232,228.55442962676261,231.93104230779963,59.883154092332205,2379.6835688570495,46.185861976781666,907.11251177707561,700.7663828566308,62.029143126740678,202.59930464460268,288.84635799655047,2840.7526293039787,4115.34909977194,2028.1019440808041,2742.1175956026459,114.19257882964068,2108.9499488212905,19507.090808511191,365.725416333966,1264.8943311285391,1489.4396676074459,1281.8295607751852,170.21517967290245,1360.2484719859519,1657.0911031817154,1548.7021244319565,61.833881501000903,2568273.2516145008
324,4.149034052482957,158.0161182031456,3468.5166500912687,1687.7383016246579,9064.6429279576623,328.3361428270058,2621.6863308432048,4505.7177130480732,1327.9398384152619,2144.3429093451969,1442.9438419046248,74.212266553604465,1309.4717250531751,35.866079879847049,396.78413062201389,2343.3705836203271,11.374288368603871,164.62762717938381,155.63886955173652,142.88417812640677,2478.9174072330838,5420.9843040239066,5655.6197868654735,140.30458364479512,87.588022023182575,1122.8241837505518,1698.5078450624096,3380.7283100809518,2244.8208585577677,1071.1397163386196,40.183924072613301,1344.2617425326973,1197.0864282312793,2409.8175629611678,61.237210190582466,534664.7184090151
325.5,11.042546095968468,413.93160641054237,46.562650582856186,1161.0692260721285,6983.1813018305584,42.433483023954615,1021.9609003056338,5683.6876221506236,4040.4831195832535,0.64230300130085716,6240.5481971993186,149.80109500809962,908.55706941029973,34.299488598963492,234.83332800612524,1634.1953391242566,749.96479471241662,417.95199181561992,502.33158906659264,3697.3270462680202,4571.1918587677383,1967.8887175098862,196.12195952595587,895.39923540509562,342.62313853983505,2472.0025708246058,5735.1004349028908,2335.7811252444749,82.45854402621525,557.95786231923591,264.89794582569516,2515.6581882581554,1082.8582710201515,1017.4564559448081,60.650000016095795,186593.54084175624
327,7.4101742160349566,617.63710256820411,3022.0467201959568,2730.2833102175041,14353.563614680052,1737.8540921247827,145.90525090269071,2321.6698865339704,1232.9253052870445,2807.868748185027,833.93924468014382,16.927782976386485,9686.6604146090667,76.506001516929871,697.302779029406,1955.2008355057992,1250.9768717264915,377.92063656335239,979.69468276090322,3502.4161216069283,4126.8872553853544,963.42416527404191,1567.3010534954246,1147.3766024074055,61.369853806175279,6009.9108693023763,8128.057601642613,1342.4543978910074,1275.6720365299414,607.55580606440958,146.28038793525141,1052.8651873871809,1544.8620131741548,1015.0783364592476,60.072047848331692,748075.14825006668
328.5,13.63773194160995,69.665074698380735,381.78499662214415,1591.0991045237668,3710.9982807258425,2097.3849819975167,1008.8375563150304,5117.3877379045625,1495.985592819874,545.28005053796062,1737.5690147381872,179.15237653105385,4258.1418518946775,44.478038249954807,807.72216905514938,1127.8767183053633,225.94584154483692,533.45624823455216,1028.6567146086654,4499.6633272345107,1170.8319532652711,557.61110672170037,6772.6468539799334,1401.1097147156047,837.42978850907662,839.57668453775079,253.33379305675922,1888.9137767159054,1052.8169689521808,384.30859690469629,934.86646678449779,763.83967509346735,2499.6666047077742,2178.9452817624888,59.503156094513571,104504.32079520293
330,2.4722522850671407,20.643766821589342,1369.7496563217383,1378.9739318157351,2890.3733327508517,759.2938072996551,1452.1638858951528,6189.3436905318758,249.07754418632751,709.28579280526503,2217.4897572125533,57.633377009880725,1846.8931548738869,55.171952384393016,336.33609586153864,722.11155766153024,10.343470266408573,438.6441121308095,631.40405199788233,646.84483215157991,531.50195947666907,1958.8080181880052,1034.5470558146069,1649.9291806965157,65.847568687946989,4317.1427844222235,999.49221532672573,100.53774728653447,619.00197507669384,577.21354234592332,589.10572395369252,1380.4555338636474,2685.4070454843945,2274.474408499213,58.943132515699595,1912009.5021979983
331.5,14.094922811716096,34.3636065101038,1038.6682334339209,2697.1759509149006,2415.1497226710485,2260.2321788359041,6178.7060454081693,6131.383266678743,11853.758357321076,3973.0795765729322,347.88788084530933,90.668098697186167,3856.8655885228177,13.557800690599674,485.32088068711681,1462.5659283254031,35.132997474104826,615.5082378423881,282.39015345964498,6154.5337524481674,8320.8498927181936,2707.3556364647125,7927.0235822361901,42.982953575835239,1714.1477755826161,2131.5462994514028,1329.4179250091697,9358.9405179111782,527.40604142056554,1161.6559396030011,1408.2329445260045,1867.9902351315843,4035.2990021623264,1354.1048762938283,58.391790050933601,859179.36146085174
333,15.110257188016055,286.23562342423907,1682.0781620781338,8.2646674263382192,7950.5913090583945,11619.782290955405,14961.98113339374,4280.5300651941316,3138.9783720856849,113.52308608640298,2407.3264571208356,47.061036508670213,430.50322097156982,98.544287808695714,482.60358894044833,1351.7013426744616,34.069024616501629,485.43896109315966,305.13690723505937,3658.2614951974515,6922.4899918744632,2593.2150776418557,160.91593337026535,1232.0825037366092,1451.1262285505632,1616.0417667755639,620.2799621301308,3585.0536051395425,1059.8560598913207,490.97715824444566,373.93144323517396,1188.2931732712393,775.57117962891891,512.40683290800519,57.848946647940537,616882.65186686802
334.5,7.6555405222387813,1305.8077545280057,2333.1414436722653,1644.2211711915295,875.60576216507911,10514.460972357465,7445.5963332379897,8003.2944717216105,714.25976846069659,2918.4612549448771,3490.6085650863624,143.66817627478747,590.55746566015898,67.116502725032262,788.34390816811708,2066.1896047084101,919.00374418996705,342.27081668972511,544.5145659259224,11850.947371461081,731.48896091101392,17452.085847235139,3045.9127200185012,308.20214183458882,314.20560119890388,1045.3542398949926,2611.8780615467476,10569.372640258736,1333.7114492492949,69.480283542854181,466.81326620171581,3369.4834206354876,2493.4995581645853,1564.1449673873667,57.314425100882175,329760.6563141591
336,10.383121882596559,340.35286666314499,1123.2173627416089,1889.6777777582151,447.90138453574616,1338.5450675304032,1168.0475747487535,633.88881495053499,2731.025826155158,762.35052542291555,1875.9432215075085,33.682351103795789,1604.1923080656502,35.028491571225622,140.18102807994291,1280.1990573157511,200.15483868294149,137.95412428292141,730.84117497394971,103.56306574079508,466.87467734216955,12499.015540511724,2774.5025019145482,16.080139406774585,62.966449394994441,5065.1781429490156,4186.7721879071878,2596.4351776252838,95.493399120817728,201.95917195703277,317.16520222140946,1016.1305636732759,1258.4672768296734,1209.8265374784523,56.788052893692999,1216071.2015811836
